cash,date,equity,future_expiry,future_mark,future_qty,margin_headroom,margin_required,option_expiry,option_mark,option_qty,option_strike,option_type,recovery_basis,spot
34851756.71804966,2025-02-21,34850406.71804966,2025-02-27,22822.6,1500,27336756.71804966,7515000.0,2025-02-27,0.9,1500,25050.0,call,25021.350000000002,22795.9
34545740.02781821,2025-02-24,34544240.02781821,2025-02-27,22612.65,1500,27030740.02781821,7515000.0,2025-02-27,1.0,1500,25050.0,call,25021.350000000002,22553.35
34508888.83476983,2025-02-25,34508213.83476983,2025-02-27,22582.15,1500,26993888.83476983,7515000.0,2025-02-27,0.45,1500,25050.0,call,25021.350000000002,22547.55
34439607.150481254,2025-02-27,34439607.150481254,2025-03-27,22683.65,1500,29335785.900481254,5103821.25,,0,0,,,25021.350000000002,22545.05
33850831.54790435,2025-02-28,33842881.54790435,2025-03-27,22280.05,1500,26335831.54790435,7515000.0,2025-03-27,5.3,1500,25050.0,call,25021.350000000002,22124.7
33829180.078363135,2025-03-03,33822430.078363135,2025-03-27,22259.8,1500,26314180.078363135,7515000.0,2025-03-27,4.5,1500,25050.0,call,25021.350000000002,22119.3
33734754.25923652,2025-03-04,33729354.25923652,2025-03-27,22191.05,1500,26219754.259236522,7515000.0,2025-03-27,3.6,1500,25050.0,call,25021.350000000002,22082.65
34119002.52620815,2025-03-05,34118927.52620815,2025-03-27,22441.35,1500,26604002.526208147,7515000.0,2025-03-27,0.05,1500,25050.0,call,25021.350000000002,22337.3
34397272.550669275,2025-03-06,34392622.550669275,2025-03-27,22620.95,1500,26882272.550669275,7515000.0,2025-03-27,3.1,1500,25050.0,call,25021.350000000002,22544.7
34449656.08327163,2025-03-07,34445606.08327163,2025-03-27,22649.95,1500,26934656.08327163,7515000.0,2025-03-27,2.7,1500,25050.0,call,25021.350000000002,22552.5
34257039.94595184,2025-03-10,34253514.94595184,2025-03-27,22515.65,1500,26742039.94595184,7515000.0,2025-03-27,2.35,1500,25050.0,call,25021.350000000002,22460.3
34338869.910124406,2025-03-11,34338794.910124406,2025-03-27,22564.3,1500,26823869.910124406,7515000.0,2025-03-27,0.05,1500,25050.0,call,25021.350000000002,22497.9
34296789.022898845,2025-03-12,34296714.022898845,2025-03-27,22530.35,1500,26781789.022898845,7515000.0,2025-03-27,0.05,1500,25050.0,call,25021.350000000002,22470.5
34176452.10439285,2025-03-13,34174052.10439285,2025-03-27,22444.25,1500,26661452.10439285,7515000.0,2025-03-27,1.6,1500,25050.0,call,25021.350000000002,22397.2
34395396.64511422,2025-03-17,34393896.64511422,2025-03-27,22584.3,1500,26880396.64511422,7515000.0,2025-03-27,1.0,1500,25050.0,call,25021.350000000002,22508.75
34871038.83968538,2025-03-18,34869688.83968538,2025-03-27,22895.4,1500,27356038.83968538,7515000.0,2025-03-27,0.9,1500,25050.0,call,25021.350000000002,22834.3
34996388.358136095,2025-03-19,34994888.358136095,2025-03-27,22972.95,1500,27481388.358136095,7515000.0,2025-03-27,1.0,1500,25050.0,call,25021.350000000002,22907.6
35346453.14779197,2025-03-20,35345103.14779197,2025-03-27,23200.25,1500,27831453.147791967,7515000.0,2025-03-27,0.9,1500,25050.0,call,25021.350000000002,23190.65
35625039.77658009,2025-03-21,35623989.77658009,2025-03-27,23379.85,1500,28110039.776580088,7515000.0,2025-03-27,0.7,1500,25050.0,call,25021.350000000002,23350.4
36113602.39100659,2025-03-24,36111877.39100659,2025-03-27,23699.35,1500,28598602.39100659,7515000.0,2025-03-27,1.15,1500,25050.0,call,25021.350000000002,23658.35
36131919.72892491,2025-03-25,36130269.72892491,2025-03-27,23705.35,1500,28616919.728924908,7515000.0,2025-03-27,1.1,1500,25050.0,call,25021.350000000002,23668.65
35865993.492446266,2025-03-26,35864643.492446266,2025-03-27,23521.9,1500,28350993.492446266,7515000.0,2025-03-27,0.9,1500,25050.0,call,25021.350000000002,23486.85
35956770.11111211,2025-03-27,35956770.11111211,2025-04-24,23777.65,1500,30606798.86111211,5349971.25,,0,0,,,25021.350000000002,23591.95
35775694.49203078,2025-03-28,35755894.49203078,2025-04-24,23637.65,1500,28260694.492030777,7515000.0,2025-04-24,13.2,1500,25050.0,call,25021.350000000002,23519.35
35310424.9911061,2025-04-01,35298049.9911061,2025-04-24,23321.4,1500,27795424.9911061,7515000.0,2025-04-24,8.25,1500,25050.0,call,25021.350000000002,23165.7
35495903.31947682,2025-04-02,35479553.31947682,2025-04-24,23438.95,1500,27980903.31947682,7515000.0,2025-04-24,10.9,1500,25050.0,call,25021.350000000002,23332.35
35335515.288587004,2025-04-03,35324715.288587004,2025-04-24,23325.95,1500,27820515.288587004,7515000.0,2025-04-24,7.2,1500,25050.0,call,25021.350000000002,23250.1
34792787.30443525,2025-04-04,34784987.30443525,2025-04-24,22958.15,1500,27277787.304435253,7515000.0,2025-04-24,5.2,1500,25050.0,call,25021.350000000002,22904.45
33759967.98717251,2025-04-07,33748642.98717251,2025-04-24,22263.8,1500,26244967.987172507,7515000.0,2025-04-24,7.55,1500,25050.0,call,25021.350000000002,22161.6
34318642.73536364,2025-04-08,34307092.73536364,2025-04-24,22630.35,1500,26803642.73536364,7515000.0,2025-04-24,7.7,1500,25050.0,call,25021.350000000002,22535.85
34101386.45968031,2025-04-09,34091261.45968031,2025-04-24,22479.65,1500,26586386.45968031,7515000.0,2025-04-24,6.75,1500,25050.0,call,25021.350000000002,22399.15
34767351.91650523,2025-04-11,34754301.91650523,2025-04-24,22917.65,1500,27252351.916505232,7515000.0,2025-04-24,8.7,1500,25050.0,call,25021.350000000002,22828.55
35411358.44328925,2025-04-15,35405883.44328925,2025-04-24,23340.9,1500,27896358.44328925,7515000.0,2025-04-24,3.65,1500,25050.0,call,25021.350000000002,23328.55
35559428.15280835,2025-04-16,35555903.15280835,2025-04-24,23433.5,1500,28044428.152808353,7515000.0,2025-04-24,2.35,1500,25050.0,call,25021.350000000002,23437.2
36195461.87633983,2025-04-17,36188636.87633983,2025-04-24,23851.3,1500,28680461.87633983,7515000.0,2025-04-24,4.55,1500,25050.0,call,25021.350000000002,23851.65
36631207.9657127,2025-04-21,36625282.9657127,2025-04-24,24135.5,1500,29116207.965712696,7515000.0,2025-04-24,3.95,1500,25050.0,call,25021.350000000002,24125.55
36690919.452886395,2025-04-22,36688069.452886395,2025-04-24,24169.0,1500,29175919.452886395,7515000.0,2025-04-24,1.9,1500,25050.0,call,25021.350000000002,24167.25
36915988.97873734,2025-04-23,36911638.97873734,2025-04-24,24312.7,1500,29400988.97873734,7515000.0,2025-04-24,2.9,1500,25050.0,call,25021.350000000002,24328.95
36802279.15885403,2025-04-24,36802279.15885403,2025-05-29,24373.0,1500,31318354.15885403,5483925.0,,0,0,,,25021.350000000002,24246.7
36536953.215304986,2025-04-25,36460528.215304986,2025-05-29,24139.1,1500,28886953.215304986,7650000.0,2025-05-29,50.95,1500,25500.0,call,25021.350000000002,24039.35
37017048.80145179,2025-04-28,36912723.80145179,2025-05-29,24452.8,1500,29367048.801451787,7650000.0,2025-05-29,69.55,1500,25500.0,call,25021.350000000002,24328.5
36985336.2098728,2025-04-29,36886636.2098728,2025-05-29,24425.3,1500,29335336.209872797,7650000.0,2025-05-29,65.8,1500,25500.0,call,25021.350000000002,24335.95
36984523.40869677,2025-04-30,36886348.40869677,2025-05-29,24418.4,1500,29334523.40869677,7650000.0,2025-05-29,65.45,1500,25500.0,call,25021.350000000002,24334.2
36967506.21929822,2025-05-02,36882831.21929822,2025-05-29,24400.7,1500,29317506.21929822,7650000.0,2025-05-29,56.45,1500,25500.0,call,25021.350000000002,24346.7
37206600.68518812,2025-05-05,37117125.68518812,2025-05-29,24553.7,1500,29556600.685188122,7650000.0,2025-05-29,59.65,1500,25500.0,call,25021.350000000002,24461.15
37032700.30738866,2025-05-06,36968350.30738866,2025-05-29,24431.4,1500,29382700.307388663,7650000.0,2025-05-29,42.9,1500,25500.0,call,25021.350000000002,24379.6
37087263.999928266,2025-05-07,37021113.999928266,2025-05-29,24461.4,1500,29437263.999928266,7650000.0,2025-05-29,44.1,1500,25500.0,call,25021.350000000002,24414.4
36812506.84084094,2025-05-08,36763906.84084094,2025-05-29,24271.9,1500,29162506.840840943,7650000.0,2025-05-29,32.4,1500,25500.0,call,25021.350000000002,24273.8
36512322.273161,2025-05-09,36483447.273161,2025-05-29,24065.5,1500,28862322.273161,7650000.0,2025-05-29,19.25,1500,25500.0,call,25021.350000000002,24008.0
37990018.75906479,2025-05-12,37788493.75906479,2025-05-29,25044.1,1500,30340018.759064794,7650000.0,2025-05-29,134.35,1500,25500.0,call,25021.350000000002,24924.7
37393811.50100662,2025-05-13,37308836.50100662,2025-05-29,24640.2,1500,29743811.50100662,7650000.0,2025-05-29,56.65,1500,25500.0,call,25021.350000000002,24578.35
37517036.0188541,2025-05-14,37447511.0188541,2025-05-29,24715.9,1500,29867036.018854097,7650000.0,2025-05-29,46.35,1500,25500.0,call,25021.350000000002,24666.9
38071053.401160546,2025-05-15,37910253.401160546,2025-05-29,25078.7,1500,30421053.401160546,7650000.0,2025-05-29,107.2,1500,25500.0,call,25021.350000000002,25062.1
38080873.31572831,2025-05-16,37925623.31572831,2025-05-29,25078.7,1500,30430873.315728307,7650000.0,2025-05-29,103.5,1500,25500.0,call,25021.350000000002,25019.8
37937206.18285339,2025-05-19,37827781.18285339,2025-05-29,24976.4,1500,30287206.182853393,7650000.0,2025-05-29,72.95,1500,25500.0,call,25021.350000000002,24945.45
37644213.49595611,2025-05-20,37589613.49595611,2025-05-29,24774.6,1500,29994213.495956108,7650000.0,2025-05-29,36.4,1500,25500.0,call,25021.350000000002,24683.9
37740345.598643556,2025-05-21,37687020.598643556,2025-05-29,24832.2,1500,30090345.598643556,7650000.0,2025-05-29,35.55,1500,25500.0,call,25021.350000000002,24813.45
37480010.568738446,2025-05-22,37458860.568738446,2025-05-29,24652.2,1500,29830010.568738446,7650000.0,2025-05-29,14.1,1500,25500.0,call,25021.350000000002,24609.7
37831316.129996255,2025-05-23,37795241.129996255,2025-05-29,24879.9,1500,30181316.129996255,7650000.0,2025-05-29,24.05,1500,25500.0,call,25021.350000000002,24853.15
38075134.56471232,2025-05-26,38012209.56471232,2025-05-29,25035.9,1500,30425134.564712323,7650000.0,2025-05-29,41.95,1500,25500.0,call,25021.350000000002,25001.15
37824938.48136591,2025-05-27,37798013.48136591,2025-05-29,24862.6,1500,30174938.48136591,7650000.0,2025-05-29,17.95,1500,25500.0,call,25021.350000000002,24826.2
37684506.184744045,2025-05-28,37679331.184744045,2025-05-29,24762.5,1500,30034506.184744045,7650000.0,2025-05-29,3.45,1500,25500.0,call,25021.350000000002,24752.45
37776120.160873234,2025-05-29,37776120.160873234,2025-06-26,24942.8,1500,32163990.160873234,5612129.999999999,,0,0,,,25021.350000000002,24833.6
37754632.92683392,2025-05-30,37678132.92683392,2025-06-26,24871.2,1500,29924632.92683392,7830000.0,2025-06-26,51.0,1500,26100.0,call,25021.350000000002,24750.7
37697003.85298568,2025-06-02,37626953.85298568,2025-06-26,24826.3,1500,29867003.85298568,7830000.0,2025-06-26,46.7,1500,26100.0,call,25021.350000000002,24716.6
37480168.86390014,2025-06-03,37432393.86390014,2025-06-26,24675.3,1500,29650168.86390014,7830000.0,2025-06-26,31.85,1500,26100.0,call,25021.350000000002,24542.5
37571007.29932138,2025-06-04,37530807.29932138,2025-06-26,24729.4,1500,29741007.299321383,7830000.0,2025-06-26,26.8,1500,26100.0,call,25021.350000000002,24620.2
37778749.3051724,2025-06-05,37736899.3051724,2025-06-26,24861.4,1500,29948749.3051724,7830000.0,2025-06-26,27.9,1500,26100.0,call,25021.350000000002,24750.9
38140934.70777096,2025-06-06,38084609.70777096,2025-06-26,25096.3,1500,30310934.70777096,7830000.0,2025-06-26,37.55,1500,26100.0,call,25021.350000000002,25003.05
38279055.72763606,2025-06-09,38220405.72763606,2025-06-26,25181.8,1500,30449055.72763606,7830000.0,2025-06-26,39.1,1500,26100.0,call,25021.350000000002,25103.2
38257121.0912166,2025-06-10,38218871.0912166,2025-06-26,25160.6,1500,30427121.0912166,7830000.0,2025-06-26,25.5,1500,26100.0,call,25021.350000000002,25104.25
38343658.770267904,2025-06-11,38310208.770267904,2025-06-26,25211.7,1500,30513658.770267904,7830000.0,2025-06-26,22.3,1500,26100.0,call,25021.350000000002,25141.4
37941992.87173642,2025-06-12,37924892.87173642,2025-06-26,24937.4,1500,30111992.871736422,7830000.0,2025-06-26,11.4,1500,26100.0,call,25021.350000000002,24888.2
37636698.24688191,2025-06-13,37625523.24688191,2025-06-26,24727.4,1500,29806698.24688191,7830000.0,2025-06-26,7.45,1500,26100.0,call,25021.350000000002,24718.6
38049710.12539797,2025-06-16,38039735.12539797,2025-06-26,24996.2,1500,30219710.125397973,7830000.0,2025-06-26,6.65,1500,26100.0,call,25021.350000000002,24946.5
37868375.24308905,2025-06-17,37863800.24308905,2025-06-26,24868.8,1500,30038375.24308905,7830000.0,2025-06-26,3.05,1500,26100.0,call,25021.350000000002,24853.4
37815276.668250956,2025-06-18,37811151.668250956,2025-06-26,24826.9,1500,29985276.668250956,7830000.0,2025-06-26,2.75,1500,26100.0,call,25021.350000000002,24812.05
37789321.40032808,2025-06-19,37786396.40032808,2025-06-26,24803.1,1500,29959321.400328077,7830000.0,2025-06-26,1.95,1500,26100.0,call,25021.350000000002,24793.25
38262088.04473689,2025-06-20,38259088.04473689,2025-06-26,25111.7,1500,30432088.044736892,7830000.0,2025-06-26,2.0,1500,26100.0,call,25021.350000000002,25112.4
38094311.4245897,2025-06-23,38091986.4245897,2025-06-26,24993.3,1500,30264311.4245897,7830000.0,2025-06-26,1.55,1500,26100.0,call,25021.350000000002,24971.9
38221767.67158414,2025-06-24,38219442.67158414,2025-06-26,25071.7,1500,30391767.671584137,7830000.0,2025-06-26,1.55,1500,26100.0,call,25021.350000000002,25044.35
38502446.29717403,2025-06-25,38501021.29717403,2025-06-26,25252.2,1500,30672446.29717403,7830000.0,2025-06-26,0.95,1500,26100.0,call,25021.350000000002,25244.75
38932212.75779448,2025-06-26,38932212.75779448,2025-07-31,25615.0,1500,33168837.757794477,5763375.0,,0,0,,,25021.350000000002,25549.0
39201127.789876595,2025-06-27,39144877.789876595,2025-07-31,25750.2,1500,31131127.789876595,8070000.0,2025-07-31,37.5,1500,26900.0,call,25021.350000000002,25637.8
39007186.57283827,2025-06-30,38962036.57283827,2025-07-31,25614.2,1500,30937186.57283827,8070000.0,2025-07-31,30.1,1500,26900.0,call,25021.350000000002,25517.05
39060909.20925587,2025-07-01,39020184.20925587,2025-07-31,25643.3,1500,30990909.209255867,8070000.0,2025-07-31,27.15,1500,26900.0,call,25021.350000000002,25541.8
38925146.83663127,2025-07-02,38896121.83663127,2025-07-31,25546.1,1500,30855146.83663127,8070000.0,2025-07-31,19.35,1500,26900.0,call,25021.350000000002,25453.4
38878922.544148654,2025-07-03,38855297.544148654,2025-07-31,25508.6,1500,30808922.544148654,8070000.0,2025-07-31,15.75,1500,26900.0,call,25021.350000000002,25405.3
38936213.02516203,2025-07-04,38913638.02516203,2025-07-31,25540.1,1500,30866213.025162026,8070000.0,2025-07-31,15.05,1500,26900.0,call,25021.350000000002,25461.0
38944455.6316963,2025-07-07,38924955.6316963,2025-07-31,25538.9,1500,30874455.6316963,8070000.0,2025-07-31,13.0,1500,26900.0,call,25021.350000000002,25461.3
39064029.07263304,2025-07-08,39045204.07263304,2025-07-31,25611.9,1500,30994029.072633043,8070000.0,2025-07-31,12.55,1500,26900.0,call,25021.350000000002,25522.5
38994434.56723511,2025-07-09,38980184.56723511,2025-07-31,25558.8,1500,30924434.567235112,8070000.0,2025-07-31,9.5,1500,26900.0,call,25021.350000000002,25476.1
38799089.68825444,2025-07-10,38788964.68825444,2025-07-31,25421.9,1500,30729089.68825444,8070000.0,2025-07-31,6.75,1500,26900.0,call,25021.350000000002,25355.25
38511270.58936451,2025-07-11,38502795.58936451,2025-07-31,25223.4,1500,30441270.589364506,8070000.0,2025-07-31,5.65,1500,26900.0,call,25021.350000000002,25149.85
38437332.42404033,2025-07-14,38430582.42404033,2025-07-31,25167.5,1500,30367332.424040332,8070000.0,2025-07-31,4.5,1500,26900.0,call,25021.350000000002,25082.3
38594434.770697325,2025-07-15,38589409.770697325,2025-07-31,25265.6,1500,30524434.770697325,8070000.0,2025-07-31,3.35,1500,26900.0,call,25021.350000000002,25195.8
38574682.023713574,2025-07-16,38570707.023713574,2025-07-31,25245.8,1500,30504682.023713574,8070000.0,2025-07-31,2.65,1500,26900.0,call,25021.350000000002,25212.05
38477804.29487048,2025-07-17,38474804.29487048,2025-07-31,25174.6,1500,30407804.29487048,8070000.0,2025-07-31,2.0,1500,26900.0,call,25021.350000000002,25111.45
38274224.06879575,2025-07-18,38271824.06879575,2025-07-31,25032.3,1500,30204224.068795748,8070000.0,2025-07-31,1.6,1500,26900.0,call,25021.350000000002,24968.4
38427083.26051984,2025-07-21,38424833.26051984,2025-07-31,25127.6,1500,30357083.26051984,8070000.0,2025-07-31,1.5,1500,26900.0,call,25021.350000000002,25090.7
38386431.96949577,2025-07-22,38384781.96949577,2025-07-31,25093.9,1500,30316431.969495773,8070000.0,2025-07-31,1.1,1500,26900.0,call,25021.350000000002,25060.9
38634744.71087679,2025-07-23,38633619.71087679,2025-07-31,25252.8,1500,30564744.710876793,8070000.0,2025-07-31,0.75,1500,26900.0,call,25021.350000000002,25219.9
38408549.12320301,2025-07-24,38407274.12320301,2025-07-31,25095.4,1500,30338549.12320301,8070000.0,2025-07-31,0.85,1500,26900.0,call,25021.350000000002,25062.1
38050861.298572086,2025-07-25,38048986.298572086,2025-07-31,24850.4,1500,29980861.298572086,8070000.0,2025-07-31,1.25,1500,26900.0,call,25021.350000000002,24837.0
37850321.7608118,2025-07-28,37848746.7608118,2025-07-31,24710.2,1500,29780321.7608118,8070000.0,2025-07-31,1.05,1500,26900.0,call,25021.350000000002,24680.9
38053034.49658344,2025-07-29,38052209.49658344,2025-07-31,24838.8,1500,29983034.49658344,8070000.0,2025-07-31,0.55,1500,26900.0,call,25021.350000000002,24821.1
38108611.564013116,2025-07-30,38107561.564013116,2025-07-31,24869.3,1500,30038611.564013116,8070000.0,2025-07-31,0.7,1500,26900.0,call,25021.350000000002,24855.05
37942260.4116382,2025-07-31,37942260.4116382,2025-08-28,24871.6,1500,32346150.4116382,5596110.0,,0,0,,,25021.350000000002,24768.35
37605504.884451516,2025-08-01,37585254.884451516,2025-08-28,24627.2,1500,29790504.884451516,7815000.0,2025-08-28,13.5,1500,26050.0,call,25021.350000000002,24565.35
37864118.9045606,2025-08-04,37768343.9045606,2025-08-28,24793.1,1500,30049118.904560603,7815000.0,2025-08-28,63.85,1500,26050.0,call,25021.350000000002,24722.75
37745902.44019075,2025-08-05,37731352.44019075,2025-08-28,24707.8,1500,29930902.440190747,7815000.0,2025-08-28,9.7,1500,26050.0,call,25021.350000000002,24649.55
37646260.28109794,2025-08-06,37633210.28109794,2025-08-28,24634.9,1500,29831260.28109794,7815000.0,2025-08-28,8.7,1500,26050.0,call,25021.350000000002,24574.2
37713735.52184505,2025-08-07,37700160.52184505,2025-08-28,24673.4,1500,29898735.52184505,7815000.0,2025-08-28,9.05,1500,26050.0,call,25021.350000000002,24596.15
37374923.393110596,2025-08-08,37365698.393110596,2025-08-28,24441.1,1500,29559923.393110596,7815000.0,2025-08-28,6.15,1500,26050.0,call,25021.350000000002,24363.3
37664836.02414454,2025-08-11,37656586.02414454,2025-08-28,24627.9,1500,29849836.024144538,7815000.0,2025-08-28,5.5,1500,26050.0,call,25021.350000000002,24585.05
37565022.916372985,2025-08-12,37557822.916372985,2025-08-28,24554.9,1500,29750022.916372985,7815000.0,2025-08-28,4.8,1500,26050.0,call,25021.350000000002,24487.4
37810723.167323634,2025-08-13,37802923.167323634,2025-08-28,24712.2,1500,29995723.167323634,7815000.0,2025-08-28,5.2,1500,26050.0,call,25021.350000000002,24619.35
37779215.293339014,2025-08-14,37773365.293339014,2025-08-28,24684.7,1500,29964215.293339014,7815000.0,2025-08-28,3.9,1500,26050.0,call,25021.350000000002,24631.3
38212219.078037694,2025-08-18,38205094.078037694,2025-08-28,24966.8,1500,30397219.078037694,7815000.0,2025-08-28,4.75,1500,26050.0,call,25021.350000000002,24876.95
38322151.21093481,2025-08-19,38317876.21093481,2025-08-28,25033.5,1500,30507151.21093481,7815000.0,2025-08-28,2.85,1500,26050.0,call,25021.350000000002,24980.65
38406755.160651915,2025-08-20,38403305.160651915,2025-08-28,25083.3,1500,30591755.160651915,7815000.0,2025-08-28,2.3,1500,26050.0,call,25021.350000000002,25050.55
38475476.83162589,2025-08-21,38473151.83162589,2025-08-28,25122.5,1500,30660476.831625894,7815000.0,2025-08-28,1.55,1500,26050.0,call,25021.350000000002,25083.75
38148864.27902294,2025-08-22,38146089.27902294,2025-08-28,24898.2,1500,30333864.27902294,7815000.0,2025-08-28,1.85,1500,26050.0,call,25021.350000000002,24870.1
38295989.66564253,2025-08-25,38294564.66564253,2025-08-28,24989.7,1500,30480989.66564253,7815000.0,2025-08-28,0.95,1500,26050.0,call,25021.350000000002,24967.75
37918467.70067533,2025-08-26,37916292.70067533,2025-08-28,24731.5,1500,30103467.70067533,7815000.0,2025-08-28,1.45,1500,26050.0,call,25021.350000000002,24712.05
37557791.0963698,2025-08-28,37557791.0963698,2025-09-30,24651.7,1500,32011158.596369803,5546632.5,,0,0,,,25021.350000000002,24500.9
37476099.94763285,2025-08-29,37442499.94763285,2025-09-30,24568.5,1500,29751099.94763285,7725000.0,2025-09-30,22.4,1500,25750.0,call,25021.350000000002,24426.85
37755085.851389185,2025-09-01,37718785.851389185,2025-09-30,24748.0,1500,30030085.851389185,7725000.0,2025-09-30,24.2,1500,25750.0,call,25021.350000000002,24625.05
37680502.52234291,2025-09-02,37648402.52234291,2025-09-30,24691.8,1500,29955502.522342913,7725000.0,2025-09-30,21.4,1500,25750.0,call,25021.350000000002,24579.6
37872218.63112844,2025-09-03,37835468.63112844,2025-09-30,24813.1,1500,30147218.631128438,7725000.0,2025-09-30,24.5,1500,25750.0,call,25021.350000000002,24715.05
37903592.83037853,2025-09-04,37867667.83037853,2025-09-30,24827.5,1500,30178592.830378532,7725000.0,2025-09-30,23.95,1500,25750.0,call,25021.350000000002,24734.3
37943677.36622764,2025-09-05,37909402.36622764,2025-09-30,24847.7,1500,30218677.36622764,7725000.0,2025-09-30,22.85,1500,25750.0,call,25021.350000000002,24741.0
38020981.83658004,2025-09-08,37990981.83658004,2025-09-30,24892.7,1500,30295981.836580038,7725000.0,2025-09-30,20.0,1500,25750.0,call,25021.350000000002,24773.15
38117211.12157757,2025-09-09,38085036.12157757,2025-09-30,24950.3,1500,30392211.12157757,7725000.0,2025-09-30,21.45,1500,25750.0,call,25021.350000000002,24868.6
38310090.1442875,2025-09-10,38267340.1442875,2025-09-30,25072.3,1500,30585090.144287497,7725000.0,2025-09-30,28.5,1500,25750.0,call,25021.350000000002,24973.1
38368284.17349138,2025-09-11,38328534.17349138,2025-09-30,25104.5,1500,30643284.17349138,7725000.0,2025-09-30,26.5,1500,25750.0,call,25021.350000000002,25005.5
38528969.63865518,2025-09-12,38480969.63865518,2025-09-30,25205.0,1500,30803969.63865518,7725000.0,2025-09-30,32.0,1500,25750.0,call,25021.350000000002,25114.0
38478442.07427626,2025-09-15,38442742.07427626,2025-09-30,25164.7,1500,30753442.07427626,7725000.0,2025-09-30,23.8,1500,25750.0,call,25021.350000000002,25069.2
38738481.566279545,2025-09-16,38677806.566279545,2025-09-30,25331.4,1500,31013481.566279545,7725000.0,2025-09-30,40.45,1500,25750.0,call,25021.350000000002,25239.1
38886509.23017561,2025-09-17,38809634.23017561,2025-09-30,25423.4,1500,31161509.230175607,7725000.0,2025-09-30,51.25,1500,25750.0,call,25021.350000000002,25330.25
39027823.33473895,2025-09-18,38944498.33473895,2025-09-30,25510.9,1500,31302823.334738947,7725000.0,2025-09-30,55.55,1500,25750.0,call,25021.350000000002,25423.6
38888301.46079751,2025-09-19,38839101.46079751,2025-09-30,25411.2,1500,31163301.46079751,7725000.0,2025-09-30,32.8,1500,25750.0,call,25021.350000000002,25327.05
38698030.521690175,2025-09-22,38674030.521690175,2025-09-30,25277.7,1500,30973030.521690175,7725000.0,2025-09-30,16.0,1500,25750.0,call,25021.350000000002,25202.35
38675153.683332674,2025-09-23,38660453.683332674,2025-09-30,25255.8,1500,30950153.683332674,7725000.0,2025-09-30,9.8,1500,25750.0,call,25021.350000000002,25169.5
38469223.74182242,2025-09-24,38462998.74182242,2025-09-30,25111.9,1500,30744223.74182242,7725000.0,2025-09-30,4.15,1500,25750.0,call,25021.350000000002,25056.9
38262790.56739075,2025-09-25,38257915.56739075,2025-09-30,24967.7,1500,30537790.567390747,7725000.0,2025-09-30,3.25,1500,25750.0,call,25021.350000000002,24890.85
37855852.455830745,2025-09-26,37851952.455830745,2025-09-30,24689.9,1500,30130852.455830745,7725000.0,2025-09-30,2.6,1500,25750.0,call,25021.350000000002,24654.7
37858264.96638483,2025-09-29,37855414.96638483,2025-09-30,24685.0,1500,30133264.966384828,7725000.0,2025-09-30,1.9,1500,25750.0,call,25021.350000000002,24634.9
37732567.92752687,2025-09-30,37732567.92752687,2025-10-28,24778.3,1500,32157450.42752687,5575117.5,,0,0,,,25021.350000000002,24611.1
38059849.66837681,2025-10-01,38025574.66837681,2025-10-28,24967.2,1500,30304849.66837681,7755000.0,2025-10-28,22.85,1500,25850.0,call,25021.350000000002,24836.3
38128781.93714048,2025-10-03,38099381.93714048,2025-10-28,25006.6,1500,30373781.93714048,7755000.0,2025-10-28,19.6,1500,25850.0,call,25021.350000000002,24894.25
38406885.920576654,2025-10-06,38364285.920576654,2025-10-28,25185.4,1500,30651885.920576654,7755000.0,2025-10-28,28.4,1500,25850.0,call,25021.350000000002,25077.65
38476657.89611173,2025-10-07,38433682.89611173,2025-10-28,25225.3,1500,30721657.896111727,7755000.0,2025-10-28,28.65,1500,25850.0,call,25021.350000000002,25108.3
38329191.84457699,2025-10-08,38296716.84457699,2025-10-28,25120.4,1500,30574191.844576992,7755000.0,2025-10-28,21.65,1500,25850.0,call,25021.350000000002,25046.15
38569237.69366389,2025-10-09,38524987.69366389,2025-10-28,25273.8,1500,30814237.693663888,7755000.0,2025-10-28,29.5,1500,25850.0,call,25021.350000000002,25181.8
38785039.191481695,2025-10-10,38721139.191481695,2025-10-28,25411.0,1500,31030039.191481695,7755000.0,2025-10-28,42.6,1500,25850.0,call,25021.350000000002,25285.35
38642453.92083664,2025-10-13,38593553.92083664,2025-10-28,25309.3,1500,30887453.920836642,7755000.0,2025-10-28,32.6,1500,25850.0,call,25021.350000000002,25227.35
38497431.25319718,2025-10-14,38465631.25319718,2025-10-28,25206.0,1500,30742431.25319718,7755000.0,2025-10-28,21.2,1500,25850.0,call,25021.350000000002,25145.5
38835645.80094106,2025-10-15,38790720.80094106,2025-10-28,25424.8,1500,31080645.800941058,7755000.0,2025-10-28,29.95,1500,25850.0,call,25021.350000000002,25323.55
39192702.42287384,2025-10-16,39070077.42287384,2025-10-28,25656.1,1500,31437702.42287384,7755000.0,2025-10-28,81.75,1500,25850.0,call,25021.350000000002,25585.3
39355400.999887675,2025-10-17,39167525.999887675,2025-10-28,25757.8,1500,31600400.999887675,7755000.0,2025-10-28,125.25,1500,25850.0,call,25021.350000000002,25709.85
39601563.05470908,2025-10-20,39329838.05470908,2025-10-28,25915.1,1500,31846563.054709077,7755000.0,2025-10-28,181.15,1500,25850.0,call,25021.350000000002,25843.15
39598574.33883033,2025-10-21,39341699.33883033,2025-10-28,25906.3,1500,31843574.33883033,7755000.0,2025-10-28,171.25,1500,25850.0,call,25021.350000000002,25868.6
