cash,collateral,date,equity,margin_headroom,margin_proxy,option_expiry,option_mark,option_qty,option_strike,option_type,shares,spot,ticker
220552.2495444551,2117112.2495444547,2025-04-09,2590152.249544455,1549112.2495444547,568000.0,2025-04-24,0.55,2000.0,1420.0,call,2000.0,1185.35,RELIANCE
4015147.645714819,4015147.645714819,2025-04-09,3941647.645714819,3248647.645714819,766500.0,2025-04-24,14.0,5250,730.0,put,0,742.2,SBIN
892176.8987898182,892176.8987898182,2025-04-09,1570726.8987898182,892176.8987898182,0.0,,0,0,,,1000,678.55,INDUSINDBK
3231278.9024018194,3231278.9024018194,2025-04-09,3193793.9024018194,2697878.9024018194,533400.0,2025-04-24,17.85,2100,1270.0,put,0,1300.8,ICICIBANK
795103.0271418187,2142655.027141819,2025-04-09,2478343.027141819,1715455.0271418188,427200.0,2025-04-24,1.0,1200,1780.0,call,1200,1403.7,INFY
125895.57631556797,2780020.576315568,2025-04-09,3440895.5763155683,2023770.5763155678,756250.0,2025-04-24,0.85,3125,1210.0,call,3125,1061.65,AXISBANK
461742.4392773978,3069378.439277398,2025-04-09,3714352.439277398,2377778.439277398,691600.0,2025-04-24,3.65,1900,1820.0,call,1900,1715.55,BHARTIARTL
3660250.414813068,3660250.414813068,2025-04-09,3597850.414813068,3015250.414813068,645000.0,2025-04-24,166.4,375,8600.0,put,0,8735.8,BAJFINANCE
577479.97644432,2850099.97644432,2025-04-09,3416986.22644432,2097599.97644432,752500.0,2025-04-24,1.45,875,4300.0,call,875,3246.6,TCS
3140074.039741819,3140074.039741819,2025-04-09,3105034.039741819,2655274.039741819,484800.0,2025-04-24,29.2,1200,2020.0,put,0,2052.7,KOTAKBANK
794898.5492018186,794898.5492018186,2025-04-09,3031798.5492018186,794898.5492018186,0.0,,0,0,,,1000,2236.9,ADANIENT
220552.2495444551,2170872.249544455,2025-04-11,2657252.249544455,1602872.2495444552,568000.0,2025-04-24,0.6,2000.0,1420.0,call,2000.0,1218.95,RELIANCE
4015147.645714819,4015147.645714819,2025-04-11,3977347.645714819,3248647.645714819,766500.0,2025-04-24,7.2,5250,730.0,put,0,753.85,SBIN
892176.8987898182,892176.8987898182,2025-04-11,1581676.8987898182,892176.8987898182,0.0,,0,0,,,1000,689.5,INDUSINDBK
3231278.9024018194,3231278.9024018194,2025-04-11,3207968.9024018194,2697878.9024018194,533400.0,2025-04-24,11.1,2100,1270.0,put,0,1311.65,ICICIBANK
795103.0271418187,2148175.027141819,2025-04-11,2485363.027141819,1720975.0271418188,427200.0,2025-04-24,0.9,1200,1780.0,call,1200,1409.45,INFY
125895.57631556797,2798270.576315568,2025-04-11,3464176.826315568,2042020.5763155678,756250.0,2025-04-24,0.7,3125,1210.0,call,3125,1068.95,AXISBANK
461742.4392773978,3131774.439277398,2025-04-11,3787882.439277398,2440174.439277398,691600.0,2025-04-24,6.0,1900,1820.0,call,1900,1756.6,BHARTIARTL
3660250.414813068,3660250.414813068,2025-04-11,3632969.164813068,3015250.414813068,645000.0,2025-04-24,72.75,375,8600.0,put,0,8921.1,BAJFINANCE
577479.97644432,2839529.97644432,2025-04-11,3403992.47644432,2087029.9764443198,752500.0,2025-04-24,1.2,875,4300.0,call,875,3231.5,TCS
3140074.039741819,3140074.039741819,2025-04-11,3125614.039741819,2655274.039741819,484800.0,2025-04-24,12.05,1200,2020.0,put,0,2111.2,KOTAKBANK
794898.5492018186,794898.5492018186,2025-04-11,3116298.5492018186,794898.5492018186,0.0,,0,0,,,1000,2321.4,ADANIENT
220552.2495444551,2204712.2495444547,2025-04-15,2699852.249544455,1636712.2495444547,568000.0,2025-04-24,0.45,2000.0,1420.0,call,2000.0,1240.1,RELIANCE
4015147.645714819,4015147.645714819,2025-04-15,4003597.645714819,3248647.645714819,766500.0,2025-04-24,2.2,5250,730.0,put,0,763.5,SBIN
892176.8987898182,892176.8987898182,2025-04-15,1628076.8987898182,892176.8987898182,0.0,,0,0,,,1000,735.9,INDUSINDBK
3231278.9024018194,3231278.9024018194,2025-04-15,3224873.9024018194,2697878.9024018194,533400.0,2025-04-24,3.05,2100,1270.0,put,0,1350.2,ICICIBANK
795103.0271418187,2164063.027141819,2025-04-15,2505403.027141819,1736863.0271418188,427200.0,2025-04-24,0.75,1200,1780.0,call,1200,1426.0,INFY
125895.57631556797,2907895.576315568,2025-04-15,3601208.076315568,2151645.576315568,756250.0,2025-04-24,0.7,3125,1210.0,call,3125,1112.8,AXISBANK
461742.4392773978,3195918.439277398,2025-04-15,3857137.439277398,2504318.439277398,691600.0,2025-04-24,11.75,1900,1820.0,call,1900,1798.8,BHARTIARTL
3660250.414813068,3660250.414813068,2025-04-15,3651044.164813068,3015250.414813068,645000.0,2025-04-24,24.55,375,8600.0,put,0,9141.0,BAJFINANCE
577479.97644432,2851219.97644432,2025-04-15,3418867.47644432,2098719.97644432,752500.0,2025-04-24,0.9,875,4300.0,call,875,3248.2,TCS
3140074.039741819,3140074.039741819,2025-04-15,3134494.039741819,2655274.039741819,484800.0,2025-04-24,4.65,1200,2020.0,put,0,2120.2,KOTAKBANK
794898.5492018186,794898.5492018186,2025-04-15,3213098.5492018186,794898.5492018186,0.0,,0,0,,,1000,2418.2,ADANIENT
220552.2495444551,2203432.249544455,2025-04-16,2698452.249544455,1635432.2495444552,568000.0,2025-04-24,0.35,2000.0,1420.0,call,2000.0,1239.3,RELIANCE
4015147.645714819,4015147.645714819,2025-04-16,4008585.145714819,3248647.645714819,766500.0,2025-04-24,1.25,5250,730.0,put,0,771.75,SBIN
892176.8987898182,892176.8987898182,2025-04-16,1680426.8987898182,892176.8987898182,0.0,,0,0,,,1000,788.25,INDUSINDBK
3231278.9024018194,3231278.9024018194,2025-04-16,3226343.9024018194,2697878.9024018194,533400.0,2025-04-24,2.35,2100,1270.0,put,0,1356.4,ICICIBANK
795103.0271418187,2151679.027141819,2025-04-16,2490403.027141819,1724479.0271418188,427200.0,2025-04-24,0.35,1200,1780.0,call,1200,1413.1,INFY
125895.57631556797,3029145.576315568,2025-04-16,3743083.076315568,2272895.576315568,756250.0,2025-04-24,3.8,3125,1210.0,call,3125,1161.3,AXISBANK
461742.4392773978,3232094.439277398,2025-04-16,3888012.439277398,2540494.439277398,691600.0,2025-04-24,19.3,1900,1820.0,call,1900,1822.6,BHARTIARTL
3660250.414813068,3660250.414813068,2025-04-16,3651269.164813068,3015250.414813068,645000.0,2025-04-24,23.95,375,8600.0,put,0,9056.5,BAJFINANCE
577479.97644432,2869139.97644432,2025-04-16,3441617.47644432,2116639.97644432,752500.0,2025-04-24,0.5,875,4300.0,call,875,3273.8,TCS
3140074.039741819,3140074.039741819,2025-04-16,3135454.039741819,2655274.039741819,484800.0,2025-04-24,3.85,1200,2020.0,put,0,2123.4,KOTAKBANK
794898.5492018186,794898.5492018186,2025-04-16,3210498.5492018186,794898.5492018186,0.0,,0,0,,,1000,2415.6,ADANIENT
220552.2495444551,2259752.249544455,2025-04-17,2768952.249544455,1691752.2495444552,568000.0,2025-04-24,0.3,2000.0,1420.0,call,2000.0,1274.5,RELIANCE
4015147.645714819,4015147.645714819,2025-04-17,4013572.645714819,3248647.645714819,766500.0,2025-04-24,0.3,5250,730.0,put,0,797.45,SBIN
892176.8987898182,892176.8987898182,2025-04-17,1686876.8987898182,892176.8987898182,0.0,,0,0,,,1000,794.7,INDUSINDBK
3231278.9024018194,3231278.9024018194,2025-04-17,3230123.9024018194,2697878.9024018194,533400.0,2025-04-24,0.55,2100,1270.0,put,0,1406.7,ICICIBANK
795103.0271418187,2157823.027141819,2025-04-17,2498083.027141819,1730623.0271418188,427200.0,2025-04-24,0.35,1200,1780.0,call,1200,1419.5,INFY
125895.57631556797,3102895.576315568,2025-04-17,3824801.826315568,2346645.576315568,756250.0,2025-04-24,7.15,3125,1210.0,call,3125,1190.8,AXISBANK
461742.4392773978,3333174.439277398,2025-04-17,3921167.439277398,2122874.439277398,1210300.0,2025-04-24,68.35,1900,1820.0,call,1900,1889.1,BHARTIARTL
3660250.414813068,3660250.414813068,2025-04-17,3656256.664813068,3015250.414813068,645000.0,2025-04-24,10.65,375,8600.0,put,0,9162.5,BAJFINANCE
577479.97644432,2886709.97644432,2025-04-17,3463754.97644432,2134209.97644432,752500.0,2025-04-24,0.3,875,4300.0,call,875,3298.9,TCS
3140074.039741819,3140074.039741819,2025-04-17,3138334.039741819,2655274.039741819,484800.0,2025-04-24,1.45,1200,2020.0,put,0,2188.1,KOTAKBANK
794898.5492018186,794898.5492018186,2025-04-17,3212998.5492018186,794898.5492018186,0.0,,0,0,,,1000,2418.1,ADANIENT
220552.2495444551,2293352.249544455,2025-04-21,2810952.249544455,1725352.2495444552,568000.0,2025-04-24,0.3,2000.0,1420.0,call,2000.0,1295.5,RELIANCE
4015147.645714819,4015147.645714819,2025-04-21,4014360.145714819,3248647.645714819,766500.0,2025-04-24,0.15,5250,730.0,put,0,816.7,SBIN
892176.8987898182,892176.8987898182,2025-04-21,1720376.8987898182,892176.8987898182,0.0,,0,0,,,1000,828.2,INDUSINDBK
3231278.9024018194,3231278.9024018194,2025-04-21,3230858.9024018194,2697878.9024018194,533400.0,2025-04-24,0.2,2100,1270.0,put,0,1409.8,ICICIBANK
795103.0271418187,2188063.027141819,2025-04-21,2536183.027141819,1760863.0271418188,427200.0,2025-04-24,0.1,1200,1780.0,call,1200,1451.0,INFY
125895.57631556797,3183395.576315568,2025-04-21,3891833.076315568,1859958.0763155678,1323437.5,2025-04-24,17.9,3125,1210.0,call,3125,1223.0,AXISBANK
461742.4392773978,3324510.439277398,2025-04-21,3926297.439277398,2114210.439277398,1210300.0,2025-04-24,59.95,1900,1820.0,call,1900,1883.4,BHARTIARTL
3660250.414813068,3660250.414813068,2025-04-21,3658506.664813068,3015250.414813068,645000.0,2025-04-24,4.65,375,8600.0,put,0,9273.5,BAJFINANCE
577479.97644432,2902599.97644432,2025-04-21,3483617.47644432,2150099.97644432,752500.0,2025-04-24,0.3,875,4300.0,call,875,3321.6,TCS
3140074.039741819,3140074.039741819,2025-04-21,3139354.039741819,2655274.039741819,484800.0,2025-04-24,0.6,1200,2020.0,put,0,2241.4,KOTAKBANK
794898.5492018186,794898.5492018186,2025-04-21,3237598.5492018186,794898.5492018186,0.0,,0,0,,,1000,2442.7,ADANIENT
220552.2495444551,2286472.249544455,2025-04-22,2802452.249544455,1718472.2495444552,568000.0,2025-04-24,0.25,2000.0,1420.0,call,2000.0,1291.2,RELIANCE
4015147.645714819,4015147.645714819,2025-04-22,4014622.645714819,3248647.645714819,766500.0,2025-04-24,0.1,5250,730.0,put,0,822.4,SBIN
892176.8987898182,892176.8987898182,2025-04-22,1679676.8987898182,892176.8987898182,0.0,,0,0,,,1000,787.5,INDUSINDBK
3231278.9024018194,3231278.9024018194,2025-04-22,3231068.9024018194,2697878.9024018194,533400.0,2025-04-24,0.1,2100,1270.0,put,0,1416.5,ICICIBANK
795103.0271418187,2160991.027141819,2025-04-22,2502463.027141819,1733791.0271418188,427200.0,2025-04-24,0.0,1200,1780.0,call,1200,1422.8,INFY
125895.57631556797,3167895.576315568,2025-04-22,3885895.576315568,1844458.0763155678,1323437.5,2025-04-24,13.6,3125,1210.0,call,3125,1216.8,AXISBANK
461742.4392773978,3277086.439277398,2025-04-22,3919267.439277398,2066786.439277398,1210300.0,2025-04-24,32.45,1900,1820.0,call,1900,1852.2,BHARTIARTL
3660250.414813068,3660250.414813068,2025-04-22,3659125.414813068,3015250.414813068,645000.0,2025-04-24,3.0,375,8600.0,put,0,9260.5,BAJFINANCE
577479.97644432,2897559.97644432,2025-04-22,3477404.97644432,2145059.97644432,752500.0,2025-04-24,0.2,875,4300.0,call,875,3314.4,TCS
3140074.039741819,3140074.039741819,2025-04-22,3139654.039741819,2655274.039741819,484800.0,2025-04-24,0.35,1200,2020.0,put,0,2268.8,KOTAKBANK
794898.5492018186,794898.5492018186,2025-04-22,3240398.5492018186,794898.5492018186,0.0,,0,0,,,1000,2445.5,ADANIENT
220552.2495444551,2300552.249544455,2025-04-23,2820252.249544455,1732552.2495444552,568000.0,2025-04-24,0.15,2000.0,1420.0,call,2000.0,1300.0,RELIANCE
4015147.645714819,4015147.645714819,2025-04-23,4014885.145714819,3248647.645714819,766500.0,2025-04-24,0.05,5250,730.0,put,0,813.45,SBIN
892176.8987898182,892176.8987898182,2025-04-23,1686376.8987898182,892176.8987898182,0.0,,0,0,,,1000,794.2,INDUSINDBK
3231278.9024018194,3231278.9024018194,2025-04-23,3231068.9024018194,2697878.9024018194,533400.0,2025-04-24,0.1,2100,1270.0,put,0,1424.4,ICICIBANK
795103.0271418187,2211007.027141819,2025-04-23,2564983.027141819,1783807.0271418188,427200.0,2025-04-24,0.0,1200,1780.0,call,1200,1474.9,INFY
125895.57631556797,3143145.576315568,2025-04-23,3873395.5763155683,2386895.576315568,756250.0,2025-04-24,7.7,3125,1210.0,call,3125,1206.9,AXISBANK
461742.4392773978,3321774.439277398,2025-04-23,3929907.439277398,2111474.439277398,1210300.0,2025-04-24,56.25,1900,1820.0,call,1900,1881.6,BHARTIARTL
3660250.414813068,3660250.414813068,2025-04-23,3659931.664813068,3015250.414813068,645000.0,2025-04-24,0.85,375,8600.0,put,0,9323.0,BAJFINANCE
577479.97644432,2966579.97644432,2025-04-23,3563636.22644432,2214079.97644432,752500.0,2025-04-24,0.25,875,4300.0,call,875,3413.0,TCS
3140074.039741819,3140074.039741819,2025-04-23,3139834.039741819,2655274.039741819,484800.0,2025-04-24,0.2,1200,2020.0,put,0,2227.0,KOTAKBANK
794898.5492018186,794898.5492018186,2025-04-23,3248498.5492018186,794898.5492018186,0.0,,0,0,,,1000,2453.6,ADANIENT
220552.2495444551,220552.2495444551,2025-04-24,2823752.249544455,220552.2495444551,0.0,,0,0,,,2000.0,1301.6,RELIANCE
4015147.645714819,4015147.645714819,2025-04-24,4015147.645714819,4015147.645714819,0.0,,0,0,,,0,813.4,SBIN
892176.8987898182,892176.8987898182,2025-04-24,1711926.8987898182,892176.8987898182,0.0,,0,0,,,1000,819.75,INDUSINDBK
3231278.9024018194,3231278.9024018194,2025-04-24,3231278.9024018194,3231278.9024018194,0.0,,0,0,,,0,1402.7,ICICIBANK
795103.0271418187,795103.0271418187,2025-04-24,2560783.027141819,795103.0271418187,0.0,,0,0,,,1200,1471.4,INFY
125895.57631556797,125895.57631556797,2025-04-24,3898083.0763155674,125895.57631556797,0.0,,0,0,,,3125,1207.1,AXISBANK
3916124.7669773977,3916124.7669773977,2025-04-24,3916124.7669773977,3916124.7669773977,0.0,,0,0,,,0,1845.6,BHARTIARTL
3660250.414813068,3660250.414813068,2025-04-24,3660250.414813068,3660250.414813068,0.0,,0,0,,,0,9301.0,BAJFINANCE
577479.97644432,577479.97644432,2025-04-24,3553879.97644432,577479.97644432,0.0,,0,0,,,875,3401.6,TCS
3140074.039741819,3140074.039741819,2025-04-24,3140074.039741819,3140074.039741819,0.0,,0,0,,,0,2223.0,KOTAKBANK
794898.5492018186,794898.5492018186,2025-04-24,3237398.5492018186,794898.5492018186,0.0,,0,0,,,1000,2442.5,ADANIENT
229593.0321444551,2310233.0321444552,2025-04-25,2821293.0321444552,1742233.0321444552,568000.0,2025-05-29,4.55,2000.0,1420.0,call,2000.0,1300.4,RELIANCE
4098496.443914819,4098496.443914819,2025-04-25,4014796.443914819,3405496.443914819,693000.0,2025-05-29,18.6,4500,770.0,put,0,798.65,SBIN
892176.8987898182,892176.8987898182,2025-04-25,1714526.8987898182,892176.8987898182,0.0,,0,0,,,1000,822.35,INDUSINDBK
3254892.4231818193,3254892.4231818193,2025-04-25,3231162.4231818193,2696292.4231818193,558600.0,2025-05-29,11.3,2100,1330.0,put,0,1404.8,ICICIBANK
796334.4955018187,2217326.4955018186,2025-04-25,2571314.4955018186,1785326.4955018186,432000.0,2025-05-29,1.05,1200,1800.0,call,1200,1480.2,INFY
144548.588815568,3060298.588815568,2025-04-25,3770486.088815568,2266548.588815568,793750.0,2025-05-29,6.0,3125,1270.0,call,3125,1166.3,AXISBANK
3969282.1985173975,3969282.1985173975,2025-04-25,3915892.1985173975,3300482.1985173975,668800.0,2025-05-29,28.1,1900,1760.0,put,0,1817.2,BHARTIARTL
3738668.587313068,3738668.587313068,2025-04-25,3659918.587313068,3078668.587313068,660000.0,2025-05-29,210.0,375,8800.0,put,0,9112.0,BAJFINANCE
577479.97644432,577479.97644432,2025-04-25,3594479.97644432,577479.97644432,0.0,,0,0,,,875,3448.0,TCS
3193958.614061819,3193958.614061819,2025-04-25,3139838.614061819,2685158.614061819,508800.0,2025-05-29,45.1,1200,2120.0,put,0,2204.4,KOTAKBANK
794898.5492018186,794898.5492018186,2025-04-25,3149198.5492018186,794898.5492018186,0.0,,0,0,,,1000,2354.3,ADANIENT
229593.0321444551,2419673.0321444552,2025-04-28,2941493.0321444552,1851673.0321444552,568000.0,2025-05-29,12.85,2000.0,1420.0,call,2000.0,1368.8,RELIANCE
4098496.443914819,4098496.443914819,2025-04-28,4048096.443914819,3405496.443914819,693000.0,2025-05-29,11.2,4500,770.0,put,0,817.35,SBIN
892176.8987898182,892176.8987898182,2025-04-28,1722726.8987898182,892176.8987898182,0.0,,0,0,,,1000,830.55,INDUSINDBK
3254892.4231818193,3254892.4231818193,2025-04-28,3240402.4231818193,2696292.4231818193,558600.0,2025-05-29,6.9,2100,1330.0,put,0,1428.8,ICICIBANK
796334.4955018187,2219150.4955018186,2025-04-28,2573894.4955018186,1787150.4955018186,432000.0,2025-05-29,0.8,1200,1800.0,call,1200,1482.1,INFY
144548.588815568,3126548.588815568,2025-04-28,3844079.838815568,2332798.588815568,793750.0,2025-05-29,8.95,3125,1270.0,call,3125,1192.8,AXISBANK
3969282.1985173975,3969282.1985173975,2025-04-28,3924822.1985173975,3300482.1985173975,668800.0,2025-05-29,23.4,1900,1760.0,put,0,1821.8,BHARTIARTL
3738668.587313068,3738668.587313068,2025-04-28,3665824.837313068,3078668.587313068,660000.0,2025-05-29,194.25,375,8800.0,put,0,9093.0,BAJFINANCE
577479.97644432,577479.97644432,2025-04-28,3590542.47644432,577479.97644432,0.0,,0,0,,,875,3443.5,TCS
3193958.614061819,3193958.614061819,2025-04-28,3145358.614061819,2685158.614061819,508800.0,2025-05-29,40.5,1200,2120.0,put,0,2225.6,KOTAKBANK
794898.5492018186,794898.5492018186,2025-04-28,3164698.5492018186,794898.5492018186,0.0,,0,0,,,1000,2369.8,ADANIENT
229593.0321444551,2469113.0321444552,2025-04-29,2980693.0321444552,1901113.0321444552,568000.0,2025-05-29,24.15,2000.0,1420.0,call,2000.0,1399.7,RELIANCE
4098496.443914819,4098496.443914819,2025-04-29,4039321.443914819,3405496.443914819,693000.0,2025-05-29,13.15,4500,770.0,put,0,812.55,SBIN
892176.8987898182,892176.8987898182,2025-04-29,1729126.8987898182,892176.8987898182,0.0,,0,0,,,1000,836.95,INDUSINDBK
3254892.4231818193,3254892.4231818193,2025-04-29,3239982.4231818193,2696292.4231818193,558600.0,2025-05-29,7.1,2100,1330.0,put,0,1429.8,ICICIBANK
796334.4955018187,2233934.4955018186,2025-04-29,2592254.4955018186,1801934.4955018186,432000.0,2025-05-29,0.9,1200,1800.0,call,1200,1497.5,INFY
144548.588815568,3112798.588815568,2025-04-29,3831111.088815568,2319048.588815568,793750.0,2025-05-29,7.6,3125,1270.0,call,3125,1187.3,AXISBANK
3969282.1985173975,3969282.1985173975,2025-04-29,3924062.1985173975,3300482.1985173975,668800.0,2025-05-29,23.8,1900,1760.0,put,0,1823.8,BHARTIARTL
3738668.587313068,3738668.587313068,2025-04-29,3669968.587313068,3078668.587313068,660000.0,2025-05-29,183.2,375,8800.0,put,0,9093.0,BAJFINANCE
577479.97644432,577479.97644432,2025-04-29,3615917.47644432,577479.97644432,0.0,,0,0,,,875,3472.5,TCS
3193958.614061819,3193958.614061819,2025-04-29,3143678.614061819,2685158.614061819,508800.0,2025-05-29,41.9,1200,2120.0,put,0,2205.0,KOTAKBANK
794898.5492018186,794898.5492018186,2025-04-29,3125498.5492018186,794898.5492018186,0.0,,0,0,,,1000,2330.6,ADANIENT
229593.0321444551,2477593.0321444552,2025-04-30,2984093.0321444552,1909593.0321444552,568000.0,2025-05-29,27.75,2000.0,1420.0,call,2000.0,1405.0,RELIANCE
4098496.443914819,4098496.443914819,2025-04-30,3999496.443914819,3405496.443914819,693000.0,2025-05-29,22.0,4500,770.0,put,0,788.65,SBIN
892176.8987898182,892176.8987898182,2025-04-30,1730576.8987898182,892176.8987898182,0.0,,0,0,,,1000,838.4,INDUSINDBK
3254892.4231818193,3254892.4231818193,2025-04-30,3240192.4231818193,2696292.4231818193,558600.0,2025-05-29,7.0,2100,1330.0,put,0,1427.0,ICICIBANK
796334.4955018187,2236430.4955018186,2025-04-30,2595434.4955018186,1804430.4955018186,432000.0,2025-05-29,0.85,1200,1800.0,call,1200,1500.1,INFY
144548.588815568,3107048.588815568,2025-04-30,3825173.588815568,2313298.588815568,793750.0,2025-05-29,7.2,3125,1270.0,call,3125,1185.0,AXISBANK
3969282.1985173975,3969282.1985173975,2025-04-30,3938407.1985173975,3300482.1985173975,668800.0,2025-05-29,16.25,1900,1760.0,put,0,1864.5,BHARTIARTL
3738668.587313068,3738668.587313068,2025-04-30,3609762.337313068,3078668.587313068,660000.0,2025-05-29,343.75,375,8800.0,put,0,8634.5,BAJFINANCE
577479.97644432,577479.97644432,2025-04-30,3599467.47644432,577479.97644432,0.0,,0,0,,,875,3453.7,TCS
3193958.614061819,3193958.614061819,2025-04-30,3146318.614061819,2685158.614061819,508800.0,2025-05-29,39.7,1200,2120.0,put,0,2208.1,KOTAKBANK
794898.5492018186,794898.5492018186,2025-04-30,3096198.5492018186,794898.5492018186,0.0,,0,0,,,1000,2301.3,ADANIENT
229593.0321444551,2505433.0321444552,2025-05-02,3003993.0321444552,1937433.0321444552,568000.0,2025-05-29,35.2,2000.0,1420.0,call,2000.0,1422.4,RELIANCE
4098496.443914819,4098496.443914819,2025-05-02,4033471.443914819,3405496.443914819,693000.0,2025-05-29,14.45,4500,770.0,put,0,800.0,SBIN
892176.8987898182,892176.8987898182,2025-05-02,1745176.8987898182,892176.8987898182,0.0,,0,0,,,1000,853.0,INDUSINDBK
3254892.4231818193,3254892.4231818193,2025-05-02,3241767.4231818193,2696292.4231818193,558600.0,2025-05-29,6.25,2100,1330.0,put,0,1432.4,ICICIBANK
796334.4955018187,2242862.4955018186,2025-05-02,2603594.4955018186,1810862.4955018186,432000.0,2025-05-29,0.75,1200,1800.0,call,1200,1506.8,INFY
144548.588815568,3100048.588815568,2025-05-02,3818767.338815568,2306298.588815568,793750.0,2025-05-29,6.45,3125,1270.0,call,3125,1182.2,AXISBANK
3969282.1985173975,3969282.1985173975,2025-05-02,3936792.1985173975,3300482.1985173975,668800.0,2025-05-29,17.1,1900,1760.0,put,0,1851.9,BHARTIARTL
3738668.587313068,3738668.587313068,2025-05-02,3657574.837313068,3078668.587313068,660000.0,2025-05-29,216.25,375,8800.0,put,0,8862.5,BAJFINANCE
577479.97644432,577479.97644432,2025-05-02,3591592.47644432,577479.97644432,0.0,,0,0,,,875,3444.7,TCS
3193958.614061819,3193958.614061819,2025-05-02,3148298.614061819,2685158.614061819,508800.0,2025-05-29,38.05,1200,2120.0,put,0,2185.2,KOTAKBANK
794898.5492018186,794898.5492018186,2025-05-02,3089098.5492018186,794898.5492018186,0.0,,0,0,,,1000,2294.2,ADANIENT
229593.0321444551,2519673.0321444552,2025-05-05,3014993.0321444552,1951673.0321444552,568000.0,2025-05-29,38.6,2000.0,1420.0,call,2000.0,1431.3,RELIANCE
4098496.443914819,4098496.443914819,2025-05-05,4026496.443914819,3405496.443914819,693000.0,2025-05-29,16.0,4500,770.0,put,0,790.0,SBIN
892176.8987898182,892176.8987898182,2025-05-05,1738926.8987898182,892176.8987898182,0.0,,0,0,,,1000,846.75,INDUSINDBK
3254892.4231818193,3254892.4231818193,2025-05-05,3243867.4231818193,2696292.4231818193,558600.0,2025-05-29,5.25,2100,1330.0,put,0,1429.4,ICICIBANK
796334.4955018187,2244590.4955018186,2025-05-05,2605754.4955018186,1812590.4955018186,432000.0,2025-05-29,0.75,1200,1800.0,call,1200,1508.6,INFY
144548.588815568,3077548.588815568,2025-05-05,3797829.838815568,2283798.588815568,793750.0,2025-05-29,4.15,3125,1270.0,call,3125,1173.2,AXISBANK
3969282.1985173975,3969282.1985173975,2025-05-05,3944582.1985173975,3300482.1985173975,668800.0,2025-05-29,13.0,1900,1760.0,put,0,1866.0,BHARTIARTL
3738668.587313068,3738668.587313068,2025-05-05,3676024.837313068,3078668.587313068,660000.0,2025-05-29,167.05,375,8800.0,put,0,8932.0,BAJFINANCE
577479.97644432,577479.97644432,2025-05-05,3599992.47644432,577479.97644432,0.0,,0,0,,,875,3454.3,TCS
3193958.614061819,3193958.614061819,2025-05-05,3121598.614061819,2685158.614061819,508800.0,2025-05-29,60.3,1200,2120.0,put,0,2084.9,KOTAKBANK
794898.5492018186,794898.5492018186,2025-05-05,3250398.5492018186,794898.5492018186,0.0,,0,0,,,1000,2455.5,ADANIENT
229593.0321444551,2503033.0321444552,2025-05-06,3011093.0321444552,1935033.0321444552,568000.0,2025-05-29,30.15,2000.0,1420.0,call,2000.0,1420.9,RELIANCE
4098496.443914819,4098496.443914819,2025-05-06,3987796.443914819,3405496.443914819,693000.0,2025-05-29,24.6,4500,770.0,put,0,774.1,SBIN
892176.8987898182,892176.8987898182,2025-05-06,1723976.8987898182,892176.8987898182,0.0,,0,0,,,1000,831.8,INDUSINDBK
3254892.4231818193,3254892.4231818193,2025-05-06,3245127.4231818193,2696292.4231818193,558600.0,2025-05-29,4.65,2100,1330.0,put,0,1431.6,ICICIBANK
796334.4955018187,2247374.4955018186,2025-05-06,2609414.4955018186,1815374.4955018186,432000.0,2025-05-29,0.6,1200,1800.0,call,1200,1511.5,INFY
144548.588815568,3048048.588815568,2025-05-06,3764548.5888155685,2254298.588815568,793750.0,2025-05-29,3.0,3125,1270.0,call,3125,1161.4,AXISBANK
3969282.1985173975,3969282.1985173975,2025-05-06,3951707.1985173975,3300482.1985173975,668800.0,2025-05-29,9.25,1900,1760.0,put,0,1901.0,BHARTIARTL
3738668.587313068,3738668.587313068,2025-05-06,3652999.837313068,3078668.587313068,660000.0,2025-05-29,228.45,375,8800.0,put,0,8797.5,BAJFINANCE
577479.97644432,577479.97644432,2025-05-06,3604979.97644432,577479.97644432,0.0,,0,0,,,875,3460.0,TCS
3193958.614061819,3193958.614061819,2025-05-06,3113078.614061819,2685158.614061819,508800.0,2025-05-29,67.4,1200,2120.0,put,0,2074.0,KOTAKBANK
794898.5492018186,794898.5492018186,2025-05-06,3148898.5492018186,794898.5492018186,0.0,,0,0,,,1000,2354.0,ADANIENT
229593.0321444551,2479193.0321444552,2025-05-07,2994893.0321444552,1911193.0321444552,568000.0,2025-05-29,23.35,2000.0,1420.0,call,2000.0,1406.0,RELIANCE
4098496.443914819,4098496.443914819,2025-05-07,3999046.443914819,3405496.443914819,693000.0,2025-05-29,22.1,4500,770.0,put,0,776.1,SBIN
892176.8987898182,892176.8987898182,2025-05-07,1725976.8987898182,892176.8987898182,0.0,,0,0,,,1000,833.8,INDUSINDBK
3254892.4231818193,3254892.4231818193,2025-05-07,3245757.4231818193,2696292.4231818193,558600.0,2025-05-29,4.35,2100,1330.0,put,0,1435.4,ICICIBANK
796334.4955018187,2244302.4955018186,2025-05-07,2605694.4955018186,1812302.4955018186,432000.0,2025-05-29,0.5,1200,1800.0,call,1200,1508.3,INFY
144548.588815568,3047798.588815568,2025-05-07,3766111.088815568,2254048.588815568,793750.0,2025-05-29,2.4,3125,1270.0,call,3125,1161.3,AXISBANK
