ADANIENT,AXISBANK,BAJFINANCE,BHARTIARTL,ICICIBANK,INDUSINDBK,INFY,KOTAKBANK,RELIANCE,SBIN,TCS,date,nifty_bh,nifty_tr,universe_bh,wheel
1503684.6101818183,1267804.1563418182,1500223.566956818,2011827.3816737179,1550248.467806818,1046534.8475018181,2059965.004421818,1708410.113781818,1960211.1936438181,1258016.6729818182,2031537.3287618181,2020-07-03,17490168.59722165,17579072.753394034,16069408.671697835,17898463.344053898
1537284.6101818183,1281124.1563418182,1544548.566956818,2010716.7816737178,1552860.9678068182,1056974.847501818,2064045.004421818,1719650.113781818,1967180.1936438181,1278116.6729818182,2034192.3287618181,2020-07-06,17747887.382002555,17838907.14259703,16356479.53881627,18046694.2440539
1568884.6101818183,1313164.1563418182,1605336.066956818,2002387.2816737178,1591360.967806818,1093454.847501818,2086005.004421818,1719970.113781818,1962079.6936438181,1282016.6729818182,2034507.3287618181,2020-07-07,17807246.795003917,17898582.47589199,16622147.803911453,18259166.7440539
1527684.6101818183,1305484.1563418182,1569361.066956818,1997019.3816737179,1572385.967806818,1125014.847501818,2075925.004421818,1708010.113781818,1959554.6936438181,1300916.6729818182,2027037.3287618181,2020-07-08,17652417.659425367,17742944.977698106,16389207.477928301,18168393.844053898
1525684.6101818183,1328524.1563418182,1599848.566956818,2006459.4816737177,1576235.9678068182,1129754.847501818,2073045.004421818,1720730.113781818,1963998.6936438181,1343816.6729818182,2031537.3287618181,2020-07-09,17830001.236654438,17935715.099621393,16593492.968851976,18299635.4440539
1501284.6101818183,1294564.1563418182,1595886.066956818,2010346.5816737178,1549010.9678068182,1108994.847501818,2074365.004421818,1706010.113781818,1969351.6936438181,1322816.6729818182,2034192.3287618181,2020-07-10,17755142.42136939,17860463.094682906,16531709.078814171,18166823.044053897
1472084.6101818183,1295644.1563418182,1575998.566956818,2017935.681673718,1530448.4678068182,1109474.847501818,2079045.004421818,1695370.113781818,1973038.1936438181,1305716.6729818182,2034687.3287618181,2020-07-13,17812275.856383197,17919151.670498185,16564696.641382823,18089443.6440539
1421684.6101818183,1242004.1563418182,1565086.066956818,2013493.2816737178,1508310.967806818,1074854.847501818,2072685.004421818,1666530.113781818,1972937.1936438181,1266116.6729818182,2033967.3287618181,2020-07-14,17490168.59722165,17595095.81532599,16208204.302179307,17837670.2440539
1405684.6101818183,1263484.1563418182,1554661.066956818,2005904.181673718,1508998.467806818,1066154.847501818,2083605.004421818,1659770.113781818,1965210.6936438181,1252916.6729818182,2035092.3287618181,2020-07-15,17508058.864751227,17613057.150878742,16142697.542123402,17801482.1440539
1414884.6101818183,1281124.1563418182,1568548.566956818,2008680.681673718,1505835.967806818,1084214.847501818,2101365.004421818,1685810.113781818,1968947.6936438181,1267616.6729818182,2035227.3287618181,2020-07-16,17708809.10177666,17818009.02883094,16446122.51763794,17922255.6440539
1436484.6101818183,1278964.1563418182,1592673.566956818,2012937.9816737177,1530998.467806818,1086854.847501818,2094525.004421818,1689530.113781818,1973694.6936438181,1279016.6729818182,2035047.3287618181,2020-07-17,17975514.24213694,18086371.821965456,16608014.001860594,18010727.4440539
1509284.6101818183,1281124.1563418182,1627723.566956818,2019046.2816737178,1556298.467806818,1096394.847501818,2095605.004421818,1684170.113781818,1971725.1936438181,1294616.6729818182,2035362.3287618181,2020-07-20,18174203.38843316,18286213.70582645,16908947.78025423,18171351.2440539
1562084.6101818183,1310404.1563418182,1590461.066956818,2019231.3816737179,1599748.467806818,1090094.847501818,2095605.004421818,1715210.113781818,1974704.6936438181,1316516.6729818182,2035452.3287618181,2020-07-21,18405127.993734285,18518630.333629753,17095565.850470483,18309513.344053898
1578884.6101818183,1389004.1563418182,1580598.566956818,2020156.8816737179,1606073.4678068182,1078154.847501818,2095605.004421818,1702810.113781818,1974704.6936438181,1302116.6729818182,2035452.3287618181,2020-07-22,18356238.92163733,18469409.930774264,17110963.20819206,18363561.3440539
1583284.6101818183,1345564.1563418182,1591798.566956818,2020527.0816737178,1636735.967806818,1078574.847501818,2089005.004421818,1727530.113781818,1974704.6936438181,1339916.6729818182,2035452.3287618181,2020-07-23,18492848.015169628,18609165.33239043,17218282.409425776,18423094.0440539
1573684.6101818183,1308964.1563418182,1580311.066956818,2018305.8816737179,1607998.467806818,1088594.847501818,2093685.004421818,1708290.113781818,1973290.6936438181,1302116.6729818182,2035452.3287618181,2020-07-24,18457727.02914382,18573830.01692759,17167872.314415425,18290693.844053898
1551284.6101818183,1275244.1563418182,1560136.066956818,2023118.4816737177,1543923.467806818,1069874.847501818,2096925.004421818,1686650.113781818,1974704.6936438181,1273316.6729818182,2035452.3287618181,2020-07-27,18354919.823570635,18470443.67670536,17030233.075622376,18090630.4440539
1612084.6101818183,1288444.1563418182,1577248.566956818,2027745.9816737177,1526323.4678068182,1094234.847501818,2097165.004421818,1735970.113781818,1974704.6936438181,1287116.6729818182,2035317.3287618181,2020-07-28,18633167.07201451,18750389.123113267,17385399.909529306,18256355.4440539
1656484.6101818183,1297684.1563418182,1588411.066956818,2027931.0816737178,1523435.967806818,1122494.847501818,2094405.004421818,1740450.113781818,1974704.6936438181,1297616.6729818182,2035452.3287618181,2020-07-29,18472072.220619153,18588854.57426701,17361060.159439333,18359070.544053897
1635584.5365818182,1261564.1563418182,1571923.566956818,2030707.5816737178,1506798.467806818,1085714.847501818,2095655.518821818,1736970.113781818,1974755.1936438181,1270016.6729818182,2035497.3287618181,2020-07-30,18306030.75147368,18426427.2448439,17152650.468375232,18205187.984853897
1627184.5365818182,1275484.1563418182,1580173.566956818,2030529.790412118,1511885.967806818,1090394.847501818,2095573.9491018183,1721528.624421818,1974628.408054318,1299416.6729818182,2035372.947481818,2020-07-31,18258708.108330928,18378757.46088505,17169734.534071553,18242173.4676428
1607584.5365818182,1241164.1563418182,1560973.566956818,2026642.6904121179,1502123.467806818,1065554.847501818,2095633.9491018183,1677928.624421818,1966876.658054318,1304216.6729818182,2031502.947481818,2020-08-03,17958860.62904489,18077608.475776866,16835178.1868142,18080202.117642798
1674384.5365818182,1269484.1563418182,1576248.566956818,2031640.3904121178,1523435.967806818,1053014.847501818,2095453.9491018183,1690768.624421818,1987682.658054318,1300316.6729818182,2031142.947481818,2020-08-04,18294653.530648418,18415643.395244535,17151689.821087822,18233573.3176428
1662384.5365818182,1283404.1563418182,1582886.066956818,2041265.5904121178,1526735.967806818,1053194.847501818,2094253.9491018183,1699128.624421818,1984905.158054318,1299416.6729818182,2034652.947481818,2020-08-05,18305206.315181993,18430855.90638961,17175890.591956537,18262228.5176428
1709984.5365818182,1278724.1563418182,1603648.566956818,2042746.3904121178,1544748.467806818,1055774.847501818,2101813.9491018183,1704168.624421818,1987329.158054318,1296416.6729818182,2045632.947481818,2020-08-06,18467620.26464405,18599227.274916507,17388826.27202098,18370988.3176428
1757584.5365818182,1279444.1563418182,1633423.566956818,2048669.5904121178,1542548.467806818,1072694.847501818,2098813.9491018183,1706168.624421818,1989929.908054318,1294616.6729818182,2045812.947481818,2020-08-07,18490539.59355291,18622286.857447613,17490396.75566507,18469707.2676428
1781584.5365818182,1274164.1563418182,1628086.066956818,2045707.990412118,1557948.467806818,1073114.847501818,2100073.9491018183,1720328.624421818,1988844.158054318,1313516.6729818182,2046172.947481818,2020-08-10,18583041.34548003,18715464.956600294,17506176.474587675,18529542.4176428
1783984.5365818182,1314724.1563418182,1631698.566956818,2045893.0904121178,1568398.4678068182,1088294.847501818,2100073.9491018183,1723928.624421818,1991470.158054318,1321016.6729818182,2048017.947481818,2020-08-11,18669359.825219505,18802417.085940704,17577818.673754014,18617501.017642796
1797184.5365818182,1322164.1563418182,1621911.066956818,2035157.290412118,1567023.4678068182,1086674.847501818,2102233.9491018183,1700488.624421818,1990965.158054318,1370516.6729818182,2045182.947481818,2020-08-12,18646110.721793972,18778969.84868544,17570593.14313143,18639502.7176428
1816384.5365818182,1314964.1563418182,1622261.066956818,2018498.290412118,1570323.467806818,1084394.847501818,2102173.9491018183,1701608.624421818,1991318.658054318,1362116.6729818182,2045587.947481818,2020-08-13,18633002.184756175,18773918.590158504,17518548.817134004,18629632.2176428
1790384.5365818182,1285564.1563418182,1600123.566956818,2001283.990412118,1552035.967806818,1070534.847501818,2103673.9491018183,1678888.624421818,1990434.908054318,1329716.6729818182,2043292.947481818,2020-08-14,18431757.285955727,18571210.410761297,17273590.206921604,18445934.1676428
1806384.5365818182,1291084.1563418182,1613548.566956818,1991103.490412118,1548735.967806818,1077674.847501818,2105533.9491018183,1695288.624421818,1989147.158054318,1309316.6729818182,2049097.947481818,2020-08-17,18545034.832433324,18685298.370792918,17285280.382099237,18476915.9176428
1887984.5365818182,1309444.1563418182,1622323.566956818,2012760.1904121179,1574448.467806818,1087814.847501818,2109073.9491018183,1728488.624421818,1995005.158054318,1321316.6729818182,2053912.947481818,2020-08-18,18772991.46708438,18915036.65686566,17633926.741122834,18702573.117642798
1974384.536581818,1305604.1563418182,1619836.066956818,2039229.490412118,1587923.467806818,1088474.847501818,2109073.9491018183,1717928.624421818,1997984.658054318,1333016.6729818182,2053957.947481818,2020-08-19,18810997.980131086,18955012.08190557,17863176.573675506,18827414.4176428
1920784.536581818,1283404.1563418182,1615798.566956818,2022385.3904121178,1569498.467806818,1077974.847501818,2108893.9491018183,1704328.624421818,1995838.408054318,1319216.6729818182,2054542.947481818,2020-08-20,18652376.437610783,18795216.105761606,17628801.659001462,18672666.5676428
1921984.536581818,1296604.1563418182,1614673.566956818,2016091.990412118,1578848.467806818,1078154.847501818,2110033.9491018183,1705368.624421818,2000029.908054318,1341116.6729818182,2058187.947481818,2020-08-21,18750319.46906303,18893868.359503943,17613016.825042438,18721094.6676428
1925184.536581818,1309444.1563418182,1640361.066956818,2045337.790412118,1604148.4678068182,1096874.847501818,2111353.9491018183,1743808.624421818,2003186.158054318,1359416.6729818182,2062417.947481818,2020-08-24,18906715.033595778,19051491.11977004,17951625.647909682,18901534.2176428
1925184.536581818,1323844.1563418182,1678073.566956818,2047003.6904121179,1620648.467806818,1105694.847501818,2111053.9491018183,1754208.624421818,2003640.658054318,1398416.6729818182,2063812.947481818,2020-08-25,18916278.49457933,19061100.25808407,18535774.482405655,19031582.117642798
1961184.536581818,1351564.1563418182,1678736.066956818,2015166.490412118,1628898.467806818,1143074.847501818,2112313.9491018183,1783488.624421818,2004625.408054318,1409816.6729818182,2064577.947481818,2020-08-26,19043818.788903087,19194089.322696716,18553825.64445047,19153447.1676428
1924214.8285818181,1374844.1563418182,1675473.566956818,2003848.6233511176,1636735.967806818,1188914.847501818,2112553.9491018183,1770168.624421818,2004852.658054318,1444616.6729818182,2064892.947481818,2020-08-27,19059730.409332618,19210147.62596723,18603132.453976944,19201116.842581797
1924055.351381818,1461604.1563418182,1685048.566956818,2049147.2944007176,1684860.967806818,1260674.847501818,2112480.3681418183,1807777.911221818,2004775.956698318,1499816.6729818182,2064784.5437218181,2020-08-28,19205408.302073456,19356904.30684398,18989268.157207478,19555026.6371554
1908655.351381818,1431724.1563418182,1639298.566956818,2015088.894400718,1643297.815631818,1218134.847501818,2105460.3681418183,1759337.911221818,1995079.956698318,1422716.6729818182,2063299.5437218181,2020-08-31,18776536.54313863,18924681.03651825,18483557.143486932,19202094.084980402
1919055.351381818,1405204.1563418182,1678311.066956818,2094681.8944007177,1634360.315631818,1214834.847501818,2103360.3681418183,1782817.911221818,2001139.956698318,1459316.6729818182,2067394.5437218181,2020-09-01,18912980.74941259,19062204.486692283,18672039.045468774,19360477.084980402
1929055.351381818,1402084.1563418182,1684511.066956818,2108194.194400718,1638760.315631818,1230554.847501818,2109240.3681418183,1778297.911221818,2007730.206698318,1448216.6729818182,2072344.5437218181,2020-09-02,19019745.249185868,19173837.30013756,18882743.817360125,19408989.634980403
1936055.351381818,1379404.1563418182,1672273.566956818,2088018.2944007178,1612497.815631818,1220114.847501818,2115240.3681418183,1758577.911221818,2006543.456698318,1429616.6729818182,2079139.5437218181,2020-09-03,19007296.261181418,19161878.73925286,18720995.83726898,19297481.9849804
1923455.351381818,1332004.1563418182,1666548.566956818,2055625.7944007176,1585135.315631818,1201274.847501818,2107020.3681418183,1748537.911221818,2000761.206698318,1390316.6729818182,2077699.5437218181,2020-09-04,18688074.52904077,18840101.823974214,18356319.486359023,19088379.7349804
1923255.351381818,1340404.1563418182,1643636.066956818,2041558.194400718,1587747.815631818,1192334.847501818,2110740.3681418183,1739497.911221818,2004977.956698318,1398116.6729818182,2082289.5437218181,2020-09-07,18723030.627808236,18875331.415421374,18339101.952731736,19064558.884980403
1916855.351381818,1305964.1563418182,1642348.566956818,1993247.0944007179,1594347.815631818,1182374.847501818,2116740.3681418183,1727457.911221818,2007755.456698318,1375016.6729818182,2083729.5437218181,2020-09-08,18660868.131415144,18812613.5798974,18212576.649982195,18945837.7849804
1927855.351381818,1274524.1563418182,1623061.066956818,2017310.0944007179,1571935.315631818,1187414.847501818,2115420.3681418183,1706617.911221818,2012754.956698318,1319816.6729818182,2084134.5437218181,2020-09-09,18595984.99525949,18747205.655530013,18133873.633025456,18840845.2849804
1942255.351381818,1311964.1563418182,1642023.566956818,1996949.0944007179,1580735.315631818,1206434.847501818,2118420.3681418183,1703217.911221818,2017451.456698318,1339616.6729818182,2085439.5437218181,2020-09-10,18878354.425161794,19032014.406659205,18561447.49486537,18944508.2849804
1943655.351381818,1312804.1563418182,1653448.566956818,1979734.7944007176,1579910.315631818,1194314.847501818,2120520.3681418183,1711897.911221818,2018006.956698318,1366916.6729818182,2085529.5437218181,2020-09-11,18903417.288429037,19057247.205068175,18621174.301871087,18966739.4849804
